,mask,gender,age,mask_label,gender_label,age_label,path,label
2824,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003161_female_Asian_20/mask4.jpg,3
2825,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003161_female_Asian_20/incorrect_mask.jpg,9
2826,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003161_female_Asian_20/mask3.jpg,3
2827,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003161_female_Asian_20/mask5.jpg,3
2828,normal,male,43,2,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/normal.jpg,13
2829,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/mask1.jpg,1
2830,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/mask2.jpg,1
2831,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/mask4.jpg,1
2832,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/incorrect_mask.jpg,7
2833,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/mask3.jpg,1
2834,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/004432_male_Asian_43/mask5.jpg,1
2835,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/normal.jpg,16
2836,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/mask1.jpg,4
2837,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/mask2.jpg,4
2838,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/mask4.jpg,4
2839,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/incorrect_mask.jpg,10
2840,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/mask3.jpg,4
2841,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000636_female_Asian_51/mask5.jpg,4
2842,normal,male,60,2,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/normal.jpg,14
2843,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/mask1.jpg,2
2844,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/mask2.jpg,2
2845,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/mask4.jpg,2
2846,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/incorrect_mask.jpg,8
2847,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/mask3.jpg,2
2848,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/004354_male_Asian_60/mask5.jpg,2
2849,normal,male,43,2,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/normal.jpg,13
2850,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/mask1.jpg,1
2851,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/mask2.jpg,1
2852,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/mask4.jpg,1
2853,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/incorrect_mask.jpg,7
2854,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/mask3.jpg,1
2855,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/003490_male_Asian_50/mask5.jpg,1
2856,normal,male,57,2,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/normal.jpg,13
2857,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/mask1.jpg,1
2858,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/mask2.jpg,1
2859,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/mask4.jpg,1
2860,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/incorrect_mask.jpg,7
2861,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/mask3.jpg,1
2862,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/001538_male_Asian_55/mask5.jpg,1
2863,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/normal.jpg,12
2864,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/mask1.jpg,0
2865,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/mask2.jpg,0
2866,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/mask4.jpg,0
2867,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/incorrect_mask.jpg,6
2868,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/mask3.jpg,0
2869,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001030_male_Asian_26/mask5.jpg,0
2870,normal,female,20,2,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/normal.jpg,15
2871,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/mask1.jpg,3
2872,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/mask2.jpg,3
2873,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/mask4.jpg,3
2874,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/incorrect_mask.jpg,9
2875,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/mask3.jpg,3
2876,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/001514_female_Asian_22/mask5.jpg,3
2877,normal,female,30,2,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/normal.jpg,16
2878,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/mask1.jpg,4
2879,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/mask2.jpg,4
2880,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/mask4.jpg,4
2881,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/incorrect_mask.jpg,10
2882,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/mask3.jpg,4
2883,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/001714_female_Asian_35/mask5.jpg,4
2884,normal,female,57,2,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/normal.jpg,16
2885,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/mask1.jpg,4
2886,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/mask2.jpg,4
2887,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/mask4.jpg,4
2888,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/incorrect_mask.jpg,10
2889,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/mask3.jpg,4
2890,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/004251_female_Asian_55/mask5.jpg,4
2891,normal,male,20,2,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/normal.jpg,12
2892,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/mask1.jpg,0
2893,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/mask2.jpg,0
2894,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/mask4.jpg,0
2895,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/incorrect_mask.jpg,6
2896,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/mask3.jpg,0
2897,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/005223_male_Asian_22/mask5.jpg,0
2898,normal,female,18,2,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/normal.jpg,15
2899,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/mask1.jpg,3
2900,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/mask2.jpg,3
2901,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/mask4.jpg,3
2902,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/incorrect_mask.jpg,9
2903,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/mask3.jpg,3
2904,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/001142_female_Asian_19/mask5.jpg,3
2905,normal,female,43,2,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/normal.jpg,16
2906,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/mask1.jpg,4
2907,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/mask2.jpg,4
2908,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/mask4.jpg,4
2909,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/incorrect_mask.jpg,10
2910,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/mask3.jpg,4
2911,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/001750_female_Asian_50/mask5.jpg,4
2912,normal,female,58,2,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/normal.jpg,17
2913,mask1,female,58,0,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/mask1.jpg,5
2914,mask2,female,58,0,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/mask2.jpg,5
2915,mask4,female,58,0,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/mask4.jpg,5
2916,incorrect_mask,female,58,1,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/incorrect_mask.jpg,11
2917,mask3,female,58,0,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/mask3.jpg,5
2918,mask5,female,58,0,1,2,/opt/ml/input/data/train/images/000771_female_Asian_58/mask5.jpg,5
2919,normal,female,60,2,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/normal.jpg,17
2920,mask1,female,60,0,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/mask1.jpg,5
2921,mask2,female,60,0,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/mask2.jpg,5
2922,mask4,female,60,0,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/mask4.jpg,5
2923,incorrect_mask,female,60,1,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/incorrect_mask.jpg,11
2924,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/mask3.jpg,5
2925,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/004456_female_Asian_60/mask5.jpg,5
2926,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/normal.jpg,12
2927,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/mask1.jpg,0
2928,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/mask2.jpg,0
2929,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/mask4.jpg,0
2930,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/incorrect_mask.jpg,6
2931,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/mask3.jpg,0
2932,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006080_male_Asian_19/mask5.jpg,0
2933,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/normal.jpg,15
2934,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/mask1.jpg,3
2935,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/mask2.jpg,3
2936,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/mask4.jpg,3
2937,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/incorrect_mask.jpg,9
2938,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/mask3.jpg,3
2939,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003196_female_Asian_20/mask5.jpg,3
2940,normal,male,30,2,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/normal.jpg,13
2941,mask1,male,30,0,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/mask1.jpg,1
2942,mask2,male,30,0,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/mask2.jpg,1
2943,mask4,male,30,0,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/mask4.jpg,1
2944,incorrect_mask,male,30,1,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/incorrect_mask.jpg,7
2945,mask3,male,30,0,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/mask3.jpg,1
2946,mask5,male,30,0,0,1,/opt/ml/input/data/train/images/003821_male_Asian_38/mask5.jpg,1
2947,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/normal.jpg,16
2948,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/mask1.jpg,4
2949,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/mask2.jpg,4
2950,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/mask4.jpg,4
2951,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/incorrect_mask.jpg,10
2952,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/mask3.jpg,4
2953,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000621_female_Asian_57/mask5.jpg,4
2954,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/normal.jpg,16
2955,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/mask1.jpg,4
2956,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/mask2.jpg,4
2957,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/mask4.jpg,4
2958,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/incorrect_mask.jpg,10
2959,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/mask3.jpg,4
2960,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000030_female_Asian_55/mask5.jpg,4
2961,normal,male,43,2,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/normal.jpg,13
2962,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/mask1.jpg,1
2963,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/mask2.jpg,1
2964,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/mask4.jpg,1
2965,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/incorrect_mask.jpg,7
2966,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/mask3.jpg,1
2967,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/003489_male_Asian_48/mask5.jpg,1
2968,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/normal.jpg,16
2969,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/mask1.jpg,4
2970,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/mask2.jpg,4
2971,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/mask4.jpg,4
2972,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/incorrect_mask.jpg,10
2973,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/mask3.jpg,4
2974,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000671_female_Asian_55/mask5.jpg,4
2975,normal,female,60,2,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/normal.jpg,17
2976,mask1,female,60,0,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/mask1.jpg,5
2977,mask2,female,60,0,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/mask2.jpg,5
2978,mask4,female,60,0,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/mask4.jpg,5
2979,incorrect_mask,female,60,1,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/incorrect_mask.jpg,11
2980,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/mask3.jpg,5
2981,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/004260_female_Asian_60/mask5.jpg,5
2982,normal,male,43,2,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/normal.jpg,13
2983,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/mask1.jpg,1
2984,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/mask2.jpg,1
2985,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/mask4.jpg,1
2986,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/incorrect_mask.jpg,7
2987,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/mask3.jpg,1
2988,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/001647_male_Asian_46/mask5.jpg,1
2989,normal,male,59,2,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/normal.jpg,14
2990,mask1,male,59,0,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/mask1.jpg,2
2991,mask2,male,59,0,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/mask2.jpg,2
2992,mask4,male,59,0,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/mask4.jpg,2
2993,incorrect_mask,male,59,1,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/incorrect_mask.jpg,8
2994,mask3,male,59,0,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/mask3.jpg,2
2995,mask5,male,59,0,0,2,/opt/ml/input/data/train/images/003523_male_Asian_59/mask5.jpg,2
2996,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/normal.jpeg,12
2997,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/mask3.jpeg,0
2998,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/mask4.jpeg,0
2999,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/incorrect_mask.jpeg,6
3000,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/mask2.jpeg,0
3001,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/mask5.jpeg,0
3002,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006671_male_Asian_19/mask1.jpeg,0
3003,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/normal.jpeg,12
3004,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/mask3.jpeg,0
3005,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/mask4.jpeg,0
3006,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/incorrect_mask.jpeg,6
3007,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/mask2.jpeg,0
3008,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/mask5.jpeg,0
3009,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006622_male_Asian_19/mask1.jpeg,0
3010,normal,male,30,2,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/normal.jpg,13
3011,mask1,male,30,0,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask1.jpg,1
3012,mask2,male,30,0,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask2.jpg,1
3013,mask4,male,30,0,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask4.jpg,1
3014,incorrect_mask,male,30,1,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/incorrect_mask.jpg,7
3015,mask3,male,30,0,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask3.jpg,1
3016,mask5,male,30,0,0,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask5.jpg,1
3017,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/normal.jpg,15
3018,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/mask1.jpg,3
3019,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/mask2.jpg,3
3020,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/mask4.jpg,3
3021,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/incorrect_mask.jpg,9
3022,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/mask3.jpg,3
3023,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003353_female_Asian_19/mask5.jpg,3
3024,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/normal.jpeg,12
3025,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/mask3.jpeg,0
3026,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/mask4.jpeg,0
3027,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/incorrect_mask.jpeg,6
3028,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/mask2.jpeg,0
3029,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/mask5.jpeg,0
3030,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006613_male_Asian_19/mask1.jpeg,0
3031,normal,female,60,2,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/normal.jpg,17
3032,mask1,female,60,0,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/mask1.jpg,5
3033,mask2,female,60,0,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/mask2.jpg,5
3034,mask4,female,60,0,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/mask4.jpg,5
3035,incorrect_mask,female,60,1,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/incorrect_mask.jpg,11
3036,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/mask3.jpg,5
3037,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/004276_female_Asian_60/mask5.jpg,5
3038,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/normal.jpg,15
3039,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/mask1.jpg,3
3040,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/mask2.jpg,3
3041,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/mask4.jpg,3
3042,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/incorrect_mask.jpg,9
3043,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/mask3.jpg,3
3044,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003182_female_Asian_20/mask5.jpg,3
3045,normal,male,57,2,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/normal.jpg,13
3046,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/mask1.jpg,1
3047,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/mask2.jpg,1
3048,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/mask4.jpg,1
3049,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/incorrect_mask.jpg,7
3050,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/mask3.jpg,1
3051,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/004250_male_Asian_56/mask5.jpg,1
3052,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/normal.jpg,15
3053,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/mask1.jpg,3
3054,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/mask2.jpg,3
3055,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/mask4.jpg,3
3056,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/incorrect_mask.jpg,9
3057,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/mask3.jpg,3
3058,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003345_female_Asian_19/mask5.jpg,3
3059,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/normal.jpeg,12
3060,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask3.jpeg,0
3061,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask4.jpeg,0
3062,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/incorrect_mask.jpeg,6
3063,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask2.jpeg,0
3064,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask5.jpeg,0
3065,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006623_male_Asian_19/mask1.jpeg,0
3066,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/normal.jpg,12
3067,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/mask1.jpg,0
3068,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/mask2.jpg,0
3069,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/mask4.jpg,0
3070,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/incorrect_mask.jpg,6
3071,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/mask3.jpg,0
3072,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006511_male_Asian_19/mask5.jpg,0
3073,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/normal.jpg,15
3074,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/mask1.jpg,3
3075,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/mask2.jpg,3
3076,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/mask4.jpg,3
3077,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/incorrect_mask.jpg,9
3078,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/mask3.jpg,3
3079,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003200_female_Asian_20/mask5.jpg,3
3080,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003287_female_Asian_19/normal.jpg,15
3081,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003287_female_Asian_19/mask1.jpg,3
