,mask,gender,age,mask_label,gender_label,age_label,path,label
12145,normal,female,57,2,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/normal.jpg,16
12146,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/mask1.jpg,4
12147,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/mask2.jpg,4
12148,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/mask4.jpg,4
12149,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/incorrect_mask.jpg,10
12150,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/mask3.jpg,4
12151,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/005448_female_Asian_54/mask5.jpg,4
12152,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/normal.jpg,15
12153,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/mask1.jpg,3
12154,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/mask2.jpg,3
12155,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/mask4.jpg,3
12156,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/incorrect_mask.jpg,9
12157,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/mask3.jpg,3
12158,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006476_female_Asian_18/mask5.jpg,3
12159,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/normal.jpg,12
12160,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/mask1.jpg,0
12161,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/mask2.jpg,0
12162,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/mask4.jpg,0
12163,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/incorrect_mask.jpg,6
12164,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/mask3.jpg,0
12165,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006653_male_Asian_19/mask5.jpg,0
12166,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/normal.jpg,16
12167,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/mask1.jpg,4
12168,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/mask2.jpg,4
12169,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/mask4.jpg,4
12170,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/incorrect_mask.jpg,10
12171,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/mask3.jpg,4
12172,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000900_female_Asian_48/mask5.jpg,4
12173,normal,female,58,2,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/normal.jpg,17
12174,mask1,female,58,0,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/mask1.jpg,5
12175,mask2,female,58,0,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/mask2.jpg,5
12176,mask4,female,58,0,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/mask4.jpg,5
12177,incorrect_mask,female,58,1,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/incorrect_mask.jpg,11
12178,mask3,female,58,0,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/mask3.jpg,5
12179,mask5,female,58,0,1,2,/opt/ml/input/data/train/images/000265_female_Asian_58/mask5.jpg,5
12180,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/normal.jpg,16
12181,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/mask1.jpg,4
12182,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/mask2.jpg,4
12183,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/mask4.jpg,4
12184,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/incorrect_mask.jpg,10
12185,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/mask3.jpg,4
12186,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000646_female_Asian_51/mask5.jpg,4
12187,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/normal.jpg,15
12188,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/mask1.jpg,3
12189,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/mask2.jpg,3
12190,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/mask4.jpg,3
12191,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/incorrect_mask.jpg,9
12192,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/mask3.jpg,3
12193,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006469_female_Asian_18/mask5.jpg,3
12194,normal,male,43,2,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/normal.jpg,13
12195,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/mask1.jpg,1
12196,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/mask2.jpg,1
12197,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/mask4.jpg,1
12198,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/incorrect_mask.jpg,7
12199,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/mask3.jpg,1
12200,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/005551_male_Asian_43/mask5.jpg,1
12201,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/normal.jpg,12
12202,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/mask1.jpg,0
12203,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/mask2.jpg,0
12204,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/mask4.jpg,0
12205,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/incorrect_mask.jpg,6
12206,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/mask3.jpg,0
12207,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001192_male_Asian_23/mask5.jpg,0
12208,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/normal.jpg,12
12209,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/mask1.jpg,0
12210,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/mask2.jpg,0
12211,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/mask4.jpg,0
12212,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/incorrect_mask.jpg,6
12213,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/mask3.jpg,0
12214,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006691_male_Asian_19/mask5.jpg,0
12215,normal,male,20,2,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/normal.jpg,12
12216,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask1.jpg,0
12217,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask2.jpg,0
12218,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask4.jpg,0
12219,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/incorrect_mask.jpg,6
12220,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask3.jpg,0
12221,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask5.jpg,0
12222,normal,male,43,2,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/normal.jpg,13
12223,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/mask1.jpg,1
12224,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/mask2.jpg,1
12225,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/mask4.jpg,1
12226,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/incorrect_mask.jpg,7
12227,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/mask3.jpg,1
12228,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/003434_male_Asian_50/mask5.jpg,1
12229,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/normal.jpg,12
12230,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/mask1.jpg,0
12231,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/mask2.jpg,0
12232,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/mask4.jpg,0
12233,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/incorrect_mask.jpg,6
12234,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/mask3.jpg,0
12235,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006688_male_Asian_19/mask5.jpg,0
12236,normal,male,57,2,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/normal.jpg,13
12237,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/mask1.jpg,1
12238,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/mask2.jpg,1
12239,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/mask4.jpg,1
12240,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/incorrect_mask.jpg,7
12241,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/mask3.jpg,1
12242,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/003574_male_Asian_54/mask5.jpg,1
12243,normal,female,43,2,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/normal.jpg,16
12244,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/mask1.jpg,4
12245,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/mask2.jpg,4
12246,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/mask4.jpg,4
12247,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/incorrect_mask.jpg,10
12248,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/mask3.jpg,4
12249,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/003767_female_Asian_52/mask5.jpg,4
12250,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/normal.jpg,12
12251,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/mask1.jpg,0
12252,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/mask2.jpg,0
12253,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/mask4.jpg,0
12254,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/incorrect_mask.jpg,6
12255,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/mask3.jpg,0
12256,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001194_male_Asian_25/mask5.jpg,0
12257,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/normal.jpg,16
12258,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/mask1.jpg,4
12259,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/mask2.jpg,4
12260,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/mask4.jpg,4
12261,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/incorrect_mask.jpg,10
12262,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/mask3.jpg,4
12263,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000275_female_Asian_54/mask5.jpg,4
12264,normal,male,60,2,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/normal.jpg,14
12265,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/mask1.jpg,2
12266,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/mask2.jpg,2
12267,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/mask4.jpg,2
12268,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/incorrect_mask.jpg,8
12269,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/mask3.jpg,2
12270,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/001625_male_Asian_60/mask5.jpg,2
12271,normal,female,58,2,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/normal.jpg,17
12272,mask1,female,58,0,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/mask1.jpg,5
12273,mask2,female,58,0,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/mask2.jpg,5
12274,mask4,female,58,0,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/mask4.jpg,5
12275,incorrect_mask,female,58,1,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/incorrect_mask.jpg,11
12276,mask3,female,58,0,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/mask3.jpg,5
12277,mask5,female,58,0,1,2,/opt/ml/input/data/train/images/000036_female_Asian_58/mask5.jpg,5
12278,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask3.png,0
12279,normal,male,20,2,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/normal.png,12
12280,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask2.png,0
12281,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask1.png,0
12282,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask5.png,0
12283,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask4.png,0
12284,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/incorrect_mask.png,6
12285,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/normal.jpg,16
12286,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/mask1.jpg,4
12287,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/mask2.jpg,4
12288,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/mask4.jpg,4
12289,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/incorrect_mask.jpg,10
12290,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/mask3.jpg,4
12291,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000730_female_Asian_51/mask5.jpg,4
12292,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/normal.jpg,15
12293,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/mask1.jpg,3
12294,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/mask2.jpg,3
12295,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/mask4.jpg,3
12296,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/incorrect_mask.jpg,9
12297,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/mask3.jpg,3
12298,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003279_female_Asian_19/mask5.jpg,3
12299,normal,female,18,2,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/normal.jpg,15
12300,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/mask1.jpg,3
12301,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/mask2.jpg,3
12302,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/mask4.jpg,3
12303,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/incorrect_mask.jpg,9
12304,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/mask3.jpg,3
12305,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/001608_female_Asian_19/mask5.jpg,3
12306,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/normal.jpg,15
12307,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/mask1.jpg,3
12308,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/mask2.jpg,3
12309,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/mask4.jpg,3
12310,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/incorrect_mask.jpg,9
12311,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/mask3.jpg,3
12312,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003051_female_Asian_20/mask5.jpg,3
12313,normal,male,57,2,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/normal.jpg,13
12314,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/mask1.jpg,1
12315,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/mask2.jpg,1
12316,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/mask4.jpg,1
12317,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/incorrect_mask.jpg,7
12318,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/mask3.jpg,1
12319,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/000033_male_Asian_57/mask5.jpg,1
12320,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/normal.jpeg,15
12321,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/mask3.jpeg,3
12322,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/mask4.jpeg,3
12323,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/incorrect_mask.jpeg,9
12324,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/mask2.jpeg,3
12325,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/mask5.jpeg,3
12326,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006535_female_Asian_19/mask1.jpeg,3
12327,normal,female,20,2,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/normal.jpg,15
12328,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/mask1.jpg,3
12329,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/mask2.jpg,3
12330,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/mask4.jpg,3
12331,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/incorrect_mask.jpg,9
12332,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/mask3.jpg,3
12333,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/001195_female_Asian_22/mask5.jpg,3
12334,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/normal.jpg,15
12335,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/mask1.jpg,3
12336,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/mask2.jpg,3
12337,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/mask4.jpg,3
12338,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/incorrect_mask.jpg,9
12339,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/mask3.jpg,3
12340,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001331_female_Asian_23/mask5.jpg,3
12341,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/normal.jpg,15
12342,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/mask1.jpg,3
12343,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/mask2.jpg,3
12344,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/mask4.jpg,3
12345,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/incorrect_mask.jpg,9
12346,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/mask3.jpg,3
12347,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001738_female_Asian_26/mask5.jpg,3
12348,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/normal.jpg,15
12349,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/mask1.jpg,3
12350,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/mask2.jpg,3
12351,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/mask4.jpg,3
12352,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/incorrect_mask.jpg,9
12353,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/mask3.jpg,3
12354,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003132_female_Asian_19/mask5.jpg,3
12355,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/normal.jpeg,12
12356,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/mask3.jpeg,0
12357,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/mask4.jpeg,0
12358,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/incorrect_mask.jpeg,6
12359,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/mask2.jpeg,0
12360,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/mask5.jpeg,0
12361,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006656_male_Asian_19/mask1.jpeg,0
12362,normal,female,57,2,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/normal.jpg,16
12363,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/mask1.jpg,4
12364,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/mask2.jpg,4
12365,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/mask4.jpg,4
12366,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/incorrect_mask.jpg,10
12367,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/mask3.jpg,4
12368,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/001479_female_Asian_57/mask5.jpg,4
12369,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/normal.jpg,15
12370,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/mask1.jpg,3
12371,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/mask2.jpg,3
12372,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/mask4.jpg,3
12373,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/incorrect_mask.jpg,9
12374,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/mask3.jpg,3
12375,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003171_female_Asian_19/mask5.jpg,3
12376,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/normal.jpg,15
12377,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/mask1.jpg,3
12378,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/mask2.jpg,3
12379,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/mask4.jpg,3
12380,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/incorrect_mask.jpg,9
12381,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/mask3.jpg,3
12382,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003304_female_Asian_19/mask5.jpg,3
12383,normal,female,60,2,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/normal.jpg,17
12384,mask1,female,60,0,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/mask1.jpg,5
12385,mask2,female,60,0,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/mask2.jpg,5
12386,mask4,female,60,0,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/mask4.jpg,5
12387,incorrect_mask,female,60,1,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/incorrect_mask.jpg,11
12388,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/mask3.jpg,5
12389,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/004463_female_Asian_60/mask5.jpg,5
12390,normal,female,57,2,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/normal.jpg,16
12391,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/mask1.jpg,4
12392,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/mask2.jpg,4
12393,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/mask4.jpg,4
12394,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/incorrect_mask.jpg,10
12395,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/mask3.jpg,4
12396,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/001049_female_Asian_55/mask5.jpg,4
12397,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/normal.jpg,15
12398,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/mask1.jpg,3
12399,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/mask2.jpg,3
12400,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/mask4.jpg,3
12401,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/incorrect_mask.jpg,9
12402,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/mask3.jpg,3
12403,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006471_female_Asian_18/mask5.jpg,3
