,id,gender,race,age,path
759,001495-1,male,Asian,20,001495-1_male_Asian_21
2039,005124,female,Asian,43,005124_female_Asian_51
352,000797,female,Asian,57,000797_female_Asian_56
1316,003340,female,Asian,20,003340_female_Asian_20
2014,005073,female,Asian,30,005073_female_Asian_35
491,001120,female,Asian,30,001120_female_Asian_28
1887,004390,female,Asian,43,004390_female_Asian_51
2609,006664,male,Asian,18,006664_male_Asian_19
618,001287,male,Asian,23,001287_male_Asian_26
2485,006463,female,Asian,18,006463_female_Asian_18
955,001745,female,Asian,43,001745_female_Asian_47
1769,004215,female,Asian,60,004215_female_Asian_60
593,001248,female,Asian,23,001248_female_Asian_26
2179,005467,female,Asian,23,005467_female_Asian_23
343,000775,male,Asian,57,000775_male_Asian_56
2699,006959,male,Asian,18,006959_male_Asian_19
1143,003092,female,Asian,20,003092_female_Asian_20
2110,005278,male,Asian,20,005278_male_Asian_22
2369,006245,male,Asian,18,006245_male_Asian_19
1718,003981,male,Asian,60,003981_male_Asian_60
532,001163,male,Asian,23,001163_male_Asian_23
1199,003160,female,Asian,18,003160_female_Asian_19
2557,006578,male,Asian,18,006578_male_Asian_19
2111,005280,male,Asian,20,005280_male_Asian_21
105,000279,female,Asian,57,000279_female_Asian_54
262,000668,female,Asian,57,000668_female_Asian_53
167,000547,female,Asian,57,000547_female_Asian_55
1755,004164,female,Asian,57,004164_female_Asian_53
2266,006071,male,Asian,20,006071_male_Asian_20
474,001099,male,Asian,23,001099_male_Asian_25
1915,004439,female,Asian,20,004439_female_Asian_22
1208,003170,female,Asian,20,003170_female_Asian_20
800,001537,male,Asian,60,001537_male_Asian_60
2067,005226,female,Asian,20,005226_female_Asian_20
2373,006261,female,Asian,20,006261_female_Asian_20
461,001084,female,Asian,23,001084_female_Asian_26
803,001540,male,Asian,60,001540_male_Asian_60
40,000062,female,Asian,57,000062_female_Asian_55
2163,005448,female,Asian,57,005448_female_Asian_54
2496,006476,female,Asian,18,006476_female_Asian_18
2600,006653,male,Asian,18,006653_male_Asian_19
377,000900,female,Asian,43,000900_female_Asian_48
92,000265,female,Asian,58,000265_female_Asian_58
244,000646,female,Asian,43,000646_female_Asian_51
2490,006469,female,Asian,18,006469_female_Asian_18
2244,005551,male,Asian,43,005551_male_Asian_43
563,001192,male,Asian,23,001192_male_Asian_23
2631,006691,male,Asian,18,006691_male_Asian_19
539,001171,male,Asian,20,001171_male_Asian_20
1397,003434,male,Asian,43,003434_male_Asian_50
2629,006688,male,Asian,18,006688_male_Asian_19
1500,003574,male,Asian,57,003574_male_Asian_54
1605,003767,female,Asian,43,003767_female_Asian_52
565,001194,male,Asian,23,001194_male_Asian_25
101,000275,female,Asian,57,000275_female_Asian_54
875,001625,male,Asian,60,001625_male_Asian_60
28,000036,female,Asian,58,000036_female_Asian_58
2314,006154,male,Asian,20,006154_male_Asian_20
307,000730,female,Asian,43,000730_female_Asian_51
1270,003279,female,Asian,18,003279_female_Asian_19
861,001608,female,Asian,18,001608_female_Asian_19
1112,003051,female,Asian,20,003051_female_Asian_20
26,000033,male,Asian,57,000033_male_Asian_57
2537,006535,female,Asian,18,006535_female_Asian_19
566,001195,female,Asian,20,001195_female_Asian_22
648,001331,female,Asian,23,001331_female_Asian_23
948,001738,female,Asian,23,001738_female_Asian_26
1176,003132,female,Asian,18,003132_female_Asian_19
2603,006656,male,Asian,18,006656_male_Asian_19
742,001479,female,Asian,57,001479_female_Asian_57
1209,003171,female,Asian,18,003171_female_Asian_19
1290,003304,female,Asian,18,003304_female_Asian_19
1935,004463,female,Asian,60,004463_female_Asian_60
430,001049,female,Asian,57,001049_female_Asian_55
2492,006471,female,Asian,18,006471_female_Asian_18
2069,005228,male,Asian,23,005228_male_Asian_23
2125,005403,female,Asian,20,005403_female_Asian_21
1875,004375,female,Asian,59,004375_female_Asian_59
2335,006200,male,Asian,18,006200_male_Asian_18
770,001505,female,Asian,23,001505_female_Asian_24
1129,003070,female,Asian,20,003070_female_Asian_20
748,001486,female,Asian,60,001486_female_Asian_60
939,001726,male,Asian,23,001726_male_Asian_26
844,001589,male,Asian,23,001589_male_Asian_24
1814,004278,female,Asian,57,004278_female_Asian_55
1125,003064,female,Asian,20,003064_female_Asian_20
827,001568,male,Asian,60,001568_male_Asian_60
401,001025,male,Asian,18,001025_male_Asian_19
196,000589,female,Asian,57,000589_female_Asian_56
757,001494,male,Asian,60,001494_male_Asian_60
919,001704,male,Asian,43,001704_male_Asian_51
887,001639,male,Asian,18,001639_male_Asian_18
2107,005275,male,Asian,23,005275_male_Asian_23
2124,005295,male,Asian,30,005295_male_Asian_29
680,001382,female,Asian,60,001382_female_Asian_60
1177,003133,female,Asian,18,003133_female_Asian_19
1893,004398,male,Asian,60,004398_male_Asian_60
881,001632,female,Asian,58,001632_female_Asian_58
2410,006371,male,Asian,18,006371_male_Asian_19
2451,006422,female,Asian,20,006422_female_Asian_20
1655,003831,female,Asian,57,003831_female_Asian_57
538,001170,female,Asian,57,001170_female_Asian_55
807,001544,female,Asian,23,001544_female_Asian_25
2131,005409,female,Asian,57,005409_female_Asian_55
2275,006088,male,Asian,18,006088_male_Asian_18
1478,003550,male,Asian,43,003550_male_Asian_48
2003,005053,female,Asian,58,005053_female_Asian_58
2253,006004,male,Asian,18,006004_male_Asian_18
197,000590,male,Asian,43,000590_male_Asian_52
2061,005213,male,Asian,23,005213_male_Asian_24
33,000041,female,Asian,58,000041_female_Asian_58
1466,003533,male,Asian,59,003533_male_Asian_59
1806,004266,female,Asian,60,004266_female_Asian_60
442,001062,female,Asian,23,001062_female_Asian_25
1390,003426,female,Asian,43,003426_female_Asian_50
53,000206,female,Asian,57,000206_female_Asian_57
1257,003259,female,Asian,20,003259_female_Asian_20
2510,006493,female,Asian,18,006493_female_Asian_18
1039,001892,female,Asian,43,001892_female_Asian_52
808,001545,female,Asian,23,001545_female_Asian_24
60,000216,female,Asian,57,000216_female_Asian_56
1990,005035,female,Asian,43,005035_female_Asian_49
2223,005521,female,Asian,43,005521_female_Asian_50
822,001563,female,Asian,57,001563_female_Asian_55
2638,006709,male,Asian,18,006709_male_Asian_19
2644,006715,male,Asian,20,006715_male_Asian_21
1526,003619,male,Asian,57,003619_male_Asian_57
1693,003880,female,Asian,57,003880_female_Asian_55
148,000523,female,Asian,43,000523_female_Asian_51
2342,006214,male,Asian,18,006214_male_Asian_19
1724,004006,male,Asian,57,004006_male_Asian_54
245,000647,female,Asian,57,000647_female_Asian_53
2099,005266,male,Asian,20,005266_male_Asian_22
2167,005452,female,Asian,58,005452_female_Asian_58
2641,006712,male,Asian,20,006712_male_Asian_20
2238,005543,female,Asian,30,005543_female_Asian_30
1652,003825,female,Asian,43,003825_female_Asian_51
1988,005033,male,Asian,60,005033_male_Asian_60
520,001150,male,Asian,23,001150_male_Asian_23
980,001774,female,Asian,58,001774_female_Asian_58
2288,006102,male,Asian,18,006102_male_Asian_18
1245,003233,female,Asian,18,003233_female_Asian_19
1126,003066,female,Asian,18,003066_female_Asian_19
930,001717,male,Asian,57,001717_male_Asian_56
180,000562,female,Asian,58,000562_female_Asian_58
646,001328,male,Asian,57,001328_male_Asian_55
2597,006649,male,Asian,18,006649_male_Asian_19
732,001464-1,female,Asian,57,001464-1_female_Asian_56
1874,004374,female,Asian,57,004374_female_Asian_55
76,000238,male,Asian,57,000238_male_Asian_57
1604,003766,male,Asian,30,003766_male_Asian_38
448,001068,female,Asian,23,001068_female_Asian_25
1565,003719,male,Asian,60,003719_male_Asian_60
918,001703,male,Asian,43,001703_male_Asian_49
1310,003329,female,Asian,18,003329_female_Asian_19
1157,003109,female,Asian,20,003109_female_Asian_20
54,000207,female,Asian,57,000207_female_Asian_56
1705,003914,male,Asian,30,003914_male_Asian_41
1579,003735,male,Asian,60,003735_male_Asian_60
2309,006146,male,Asian,20,006146_male_Asian_20
1515,003593,male,Asian,58,003593_male_Asian_58
946,001736,female,Asian,30,001736_female_Asian_36
580,001226,male,Asian,23,001226_male_Asian_23
1535,003652,male,Asian,57,003652_male_Asian_56
1148,003097,female,Asian,20,003097_female_Asian_20
2085,005251,male,Asian,20,005251_male_Asian_20
178,000560,female,Asian,57,000560_female_Asian_55
771,001506,female,Asian,57,001506_female_Asian_53
2472,006445,female,Asian,18,006445_female_Asian_18
1728,004026,male,Asian,59,004026_male_Asian_59
462,001085,male,Asian,23,001085_male_Asian_26
2322,006164,female,Asian,18,006164_female_Asian_19
1462,003529,male,Asian,58,003529_male_Asian_58
1788,004244,female,Asian,60,004244_female_Asian_60
663,001355,female,Asian,20,001355_female_Asian_22
2126,005404,female,Asian,23,005404_female_Asian_25
1362,003391,female,Asian,20,003391_female_Asian_20
1951,004482,male,Asian,57,004482_male_Asian_53
1948,004479,male,Asian,30,004479_male_Asian_38
1892,004396,female,Asian,60,004396_female_Asian_60
907,001661,female,Asian,43,001661_female_Asian_45
497,001128,female,Asian,18,001128_female_Asian_18
1940,004469,male,Asian,23,004469_male_Asian_25
1161,003113,female,Asian,20,003113_female_Asian_20
2285,006099,male,Asian,18,006099_male_Asian_19
1787,004242,female,Asian,57,004242_female_Asian_53
2555,006568,female,Asian,18,006568_female_Asian_19
489,001118,female,Asian,18,001118_female_Asian_19
567,001197,male,Asian,23,001197_male_Asian_25
906,001660,female,Asian,18,001660_female_Asian_18
627,001299,female,Asian,23,001299_female_Asian_25
464,001088,male,Asian,23,001088_male_Asian_24
2388,006346,female,Asian,18,006346_female_Asian_18
1381,003413,female,Asian,43,003413_female_Asian_52
260,000665,female,Asian,57,000665_female_Asian_54
2507,006488,female,Asian,18,006488_female_Asian_18
568,001198,male,Asian,23,001198_male_Asian_26
2522,006512,male,Asian,20,006512_male_Asian_20
952,001742,female,Asian,43,001742_female_Asian_43
916,001700,male,Asian,30,001700_male_Asian_33
2271,006081,male,Asian,18,006081_male_Asian_19
2547,006555,female,Asian,20,006555_female_Asian_21
585,001233,male,Asian,23,001233_male_Asian_25
1133,003078,female,Asian,20,003078_female_Asian_20
2045,005137,male,Asian,30,005137_male_Asian_29
135,000498,female,Asian,57,000498_female_Asian_56
1196,003156,female,Asian,20,003156_female_Asian_20
2454,006425,female,Asian,18,006425_female_Asian_18
378,000901,female,Asian,43,000901_female_Asian_49
1945,004476,female,Asian,60,004476_female_Asian_60
1355,003382,female,Asian,20,003382_female_Asian_20
2516,006500,female,Asian,18,006500_female_Asian_18
112,000292,female,Asian,57,000292_female_Asian_57
1142,003090,female,Asian,18,003090_female_Asian_19
2621,006676,male,Asian,20,006676_male_Asian_20
2187,005477,female,Asian,23,005477_female_Asian_24
1287,003300,female,Asian,18,003300_female_Asian_19
1301,003318,female,Asian,20,003318_female_Asian_20
16,000021,female,Asian,57,000021_female_Asian_54
1827,004291,female,Asian,60,004291_female_Asian_60
2530,006526,male,Asian,18,006526_male_Asian_19
775,001511,female,Asian,20,001511_female_Asian_20
181,000563,female,Asian,58,000563_female_Asian_58
978,001772,male,Asian,57,001772_male_Asian_57
2065,005224,male,Asian,20,005224_male_Asian_21
1629,003796,female,Asian,23,003796_female_Asian_26
2349,006222,male,Asian,18,006222_male_Asian_19
1399,003437,female,Asian,30,003437_female_Asian_30
2004,005054,female,Asian,57,005054_female_Asian_55
940,001727,male,Asian,30,001727_male_Asian_28
949,001739,male,Asian,30,001739_male_Asian_29
1658,003834,female,Asian,58,003834_female_Asian_58
358,000809,male,Asian,43,000809_male_Asian_51
1685,003867,female,Asian,57,003867_female_Asian_57
1087,003020,female,Asian,18,003020_female_Asian_19
2232,005530,female,Asian,18,005530_female_Asian_19
424,001044,female,Asian,23,001044_female_Asian_25
831,001574,female,Asian,30,001574_female_Asian_34
986,001777,female,Asian,58,001777_female_Asian_58
1281,003294,female,Asian,18,003294_female_Asian_19
1171,003127,female,Asian,20,003127_female_Asian_20
885,001637,female,Asian,30,001637_female_Asian_34
1692,003879,female,Asian,43,003879_female_Asian_51
605,001266,female,Asian,23,001266_female_Asian_24
797,001534,male,Asian,20,001534_male_Asian_20
1361,003390,female,Asian,20,003390_female_Asian_20
293,000715,female,Asian,57,000715_female_Asian_56
2650,006722,male,Asian,18,006722_male_Asian_19
2637,006708,male,Asian,18,006708_male_Asian_19
2546,006554,female,Asian,20,006554_female_Asian_20
2255,006023,male,Asian,18,006023_male_Asian_18
1657,003833,female,Asian,60,003833_female_Asian_60
1187,003145,female,Asian,18,003145_female_Asian_19
1920,004444,male,Asian,23,004444_male_Asian_25
1771,004217,female,Asian,60,004217_female_Asian_60
2149,005429,female,Asian,30,005429_female_Asian_42
1210,003172,female,Asian,18,003172_female_Asian_19
2024,005092,male,Asian,43,005092_male_Asian_52
2317,006159,male,Asian,20,006159_male_Asian_20
2515,006499,female,Asian,18,006499_female_Asian_18
2439,006408,female,Asian,18,006408_female_Asian_18
1278,003290,female,Asian,18,003290_female_Asian_19
412,001034,male,Asian,23,001034_male_Asian_27
550,001181,male,Asian,20,001181_male_Asian_22
1799,004258,male,Asian,58,004258_male_Asian_58
2458,006429,female,Asian,18,006429_female_Asian_18
225,000623,female,Asian,57,000623_female_Asian_57
597,001252,male,Asian,20,001252_male_Asian_22
282,000694,female,Asian,57,000694_female_Asian_54
397,001022,male,Asian,20,001022_male_Asian_21
691,001401,male,Asian,43,001401_male_Asian_48
1669,003848,male,Asian,59,003848_male_Asian_59
1255,003246,female,Asian,18,003246_female_Asian_19
2670,006751,male,Asian,20,006751_male_Asian_20
971,001763,female,Asian,30,001763_female_Asian_42
750,001488,female,Asian,57,001488_female_Asian_57
2074,005236,male,Asian,20,005236_male_Asian_21
2640,006711,male,Asian,18,006711_male_Asian_19
478,001104,female,Asian,58,001104_female_Asian_58
2147,005426,female,Asian,43,005426_female_Asian_50
449,001069,female,Asian,18,001069_female_Asian_19
1482,003554,female,Asian,59,003554_female_Asian_59
867,001616,female,Asian,30,001616_female_Asian_40
1539,003664,male,Asian,60,003664_male_Asian_60
1483,003555,female,Asian,43,003555_female_Asian_48
2682,006928,male,Asian,18,006928_male_Asian_19
186,000568,female,Asian,57,000568_female_Asian_54
182,000564,female,Asian,57,000564_female_Asian_57
1980,005025,female,Asian,60,005025_female_Asian_60
523,001153,female,Asian,23,001153_female_Asian_25
207,000600-1,female,Asian,57,000600-1_female_Asian_54
2563,006593,female,Asian,20,006593_female_Asian_20
783,001518,male,Asian,60,001518_male_Asian_60
329,000758,female,Asian,57,000758_female_Asian_56
858,001604,male,Asian,23,001604_male_Asian_24
369,000821,male,Asian,57,000821_male_Asian_56
659,001348,female,Asian,20,001348_female_Asian_22
2569,006607,male,Asian,18,006607_male_Asian_19
205,000598,female,Asian,57,000598_female_Asian_54
1191,003150,female,Asian,18,003150_female_Asian_19
1770,004216,female,Asian,57,004216_female_Asian_55
2584,006626,male,Asian,18,006626_male_Asian_19
825,001566,female,Asian,23,001566_female_Asian_26
1226,003191,female,Asian,18,003191_female_Asian_18
1995,005042,female,Asian,43,005042_female_Asian_49
1182,003138,female,Asian,20,003138_female_Asian_20
1932,004459,female,Asian,60,004459_female_Asian_60
816,001556,female,Asian,60,001556_female_Asian_60
1122,003061,female,Asian,20,003061_female_Asian_20
575,001218,female,Asian,18,001218_female_Asian_18
899,001652,female,Asian,30,001652_female_Asian_35
2098,005265,male,Asian,20,005265_male_Asian_22
2398,006357,female,Asian,18,006357_female_Asian_18
2030,005107,female,Asian,30,005107_female_Asian_38
1011,001812,male,Asian,20,001812_male_Asian_21
614,001281,female,Asian,23,001281_female_Asian_23
304,000726,female,Asian,57,000726_female_Asian_56
2375,006264,female,Asian,20,006264_female_Asian_20
953,001743,female,Asian,43,001743_female_Asian_48
1773,004219,male,Asian,60,004219_male_Asian_60
2564,006596,male,Asian,18,006596_male_Asian_19
2293,006108,male,Asian,18,006108_male_Asian_19
1985,005030,female,Asian,58,005030_female_Asian_58
2676,006900,female,Asian,18,006900_female_Asian_19
393,001017,male,Asian,23,001017_male_Asian_24
211,000606,female,Asian,58,000606_female_Asian_58
2529,006523,female,Asian,18,006523_female_Asian_19
1783,004236,male,Asian,60,004236_male_Asian_60
1084,003015,female,Asian,18,003015_female_Asian_19
590,001244,male,Asian,23,001244_male_Asian_23
1745,004088,female,Asian,60,004088_female_Asian_60
1464,003531,male,Asian,57,003531_male_Asian_55
156,000533,female,Asian,57,000533_female_Asian_54
2150,005430,male,Asian,43,005430_male_Asian_52
309,000732,female,Asian,57,000732_female_Asian_54
1062,001979,female,Asian,30,001979_female_Asian_29
388,001012,female,Asian,18,001012_female_Asian_18
2553,006566,female,Asian,18,006566_female_Asian_19
2344,006216,male,Asian,18,006216_male_Asian_19
865,001614,female,Asian,43,001614_female_Asian_44
1353,003380,female,Asian,18,003380_female_Asian_19
441,001061,male,Asian,23,001061_male_Asian_25
139,000513,female,Asian,58,000513_female_Asian_58
1252,003242,female,Asian,20,003242_female_Asian_20
1512,003589,female,Asian,57,003589_female_Asian_54
1845,004323,female,Asian,60,004323_female_Asian_60
1729,004027,male,Asian,59,004027_male_Asian_59
2587,006629,female,Asian,18,006629_female_Asian_19
531,001162,male,Asian,23,001162_male_Asian_23
1740,004082,female,Asian,57,004082_female_Asian_55
1659,003836,male,Asian,57,003836_male_Asian_56
1885,004388,female,Asian,43,004388_female_Asian_45
911,001665,male,Asian,20,001665_male_Asian_22
1766,004212,female,Asian,59,004212_female_Asian_59
2250,005557,male,Asian,43,005557_male_Asian_46
1878,004380,female,Asian,60,004380_female_Asian_60
1160,003112,female,Asian,20,003112_female_Asian_20
364,000816,female,Asian,57,000816_female_Asian_54
601,001257,male,Asian,23,001257_male_Asian_25
1947,004478,female,Asian,60,004478_female_Asian_60
1680,003861,female,Asian,57,003861_female_Asian_56
291,000713,female,Asian,43,000713_female_Asian_51
743,001480,female,Asian,60,001480_female_Asian_60
2016,005083,female,Asian,23,005083_female_Asian_27
712,001441,female,Asian,57,001441_female_Asian_54
2684,006941,male,Asian,20,006941_male_Asian_20
1909,004429,male,Asian,18,004429_male_Asian_18
989,001781,female,Asian,57,001781_female_Asian_53
1580,003736,female,Asian,60,003736_female_Asian_60
1028,001842,male,Asian,23,001842_male_Asian_23
1164,003118,female,Asian,20,003118_female_Asian_20
2368,006244,male,Asian,18,006244_male_Asian_19
1930,004457,female,Asian,59,004457_female_Asian_59
496,001127,male,Asian,18,001127_male_Asian_18
1968,005010,female,Asian,23,005010_female_Asian_27
915,001669,male,Asian,43,001669_male_Asian_52
1943,004472,female,Asian,43,004472_female_Asian_49
1015,001820,female,Asian,20,001820_female_Asian_22
490,001119,female,Asian,23,001119_female_Asian_27
1406,003448,female,Asian,57,003448_female_Asian_54
2114,005283,male,Asian,20,005283_male_Asian_22
457,001079,female,Asian,23,001079_female_Asian_23
281,000693,female,Asian,57,000693_female_Asian_54
850,001595,male,Asian,57,001595_male_Asian_57
1739,004081,female,Asian,60,004081_female_Asian_60
1507,003582,female,Asian,58,003582_female_Asian_58
2070,005229,male,Asian,20,005229_male_Asian_20
215,000611,male,Asian,43,000611_male_Asian_51
305,000728,female,Asian,58,000728_female_Asian_58
2693,006951,male,Asian,20,006951_male_Asian_21
2242,005548,female,Asian,30,005548_female_Asian_40
1078,003009,female,Asian,20,003009_female_Asian_20
1734,004076,female,Asian,57,004076_female_Asian_54
2059,005210,male,Asian,20,005210_male_Asian_20
1661,003839,male,Asian,59,003839_male_Asian_59
1971,005015,female,Asian,59,005015_female_Asian_59
1393,003430,female,Asian,43,003430_female_Asian_52
1284,003297,female,Asian,20,003297_female_Asian_20
463,001087,female,Asian,23,001087_female_Asian_25
1072,003002,female,Asian,20,003002_female_Asian_20
1426,003482,female,Asian,57,003482_female_Asian_57
711,001439,male,Asian,58,001439_male_Asian_58
737,001472,female,Asian,60,001472_female_Asian_60
2174,005460,female,Asian,58,005460_female_Asian_58
1978,005023,female,Asian,57,005023_female_Asian_53
649,001332,male,Asian,23,001332_male_Asian_25
321,000746,female,Asian,57,000746_female_Asian_53
1569,003723,female,Asian,60,003723_female_Asian_60
1140,003087,female,Asian,18,003087_female_Asian_19
161,000539,female,Asian,57,000539_female_Asian_54
1365,003396,female,Asian,20,003396_female_Asian_20
113,000293,female,Asian,57,000293_female_Asian_57
426,001046,female,Asian,23,001046_female_Asian_25
1188,003146,female,Asian,20,003146_female_Asian_20
2476,006449,female,Asian,18,006449_female_Asian_18
77,000240,male,Asian,57,000240_male_Asian_57
988,001780,female,Asian,57,001780_female_Asian_54
2308,006145,male,Asian,18,006145_male_Asian_19
1883,004385,male,Asian,60,004385_male_Asian_60
878,001629,female,Asian,30,001629_female_Asian_42
73,000235,male,Asian,57,000235_male_Asian_57
682,001386,female,Asian,20,001386_female_Asian_20
141,000515,female,Asian,43,000515_female_Asian_50
2396,006355,female,Asian,18,006355_female_Asian_18
2411,006372,male,Asian,18,006372_male_Asian_19
726,001458,female,Asian,58,001458_female_Asian_58
558,001187,female,Asian,43,001187_female_Asian_50
941,001728,female,Asian,30,001728_female_Asian_38
483,001110,male,Asian,23,001110_male_Asian_25
1870,004367,male,Asian,43,004367_male_Asian_52
2404,006364,female,Asian,18,006364_female_Asian_18
2136,005415,female,Asian,43,005415_female_Asian_50
84,000249,male,Asian,57,000249_male_Asian_53
557,001186-1,male,Asian,23,001186-1_male_Asian_24
1597,003759,male,Asian,43,003759_male_Asian_50
2207,005502,female,Asian,43,005502_female_Asian_49
1162,003115,female,Asian,18,003115_female_Asian_18
717,001449,female,Asian,43,001449_female_Asian_51
1058,001971,male,Asian,20,001971_male_Asian_21
1214,003177,female,Asian,18,003177_female_Asian_18
1540,003666,male,Asian,60,003666_male_Asian_60
2128,005406,male,Asian,23,005406_male_Asian_24
91,000264,female,Asian,43,000264_female_Asian_51
1898,004417,female,Asian,30,004417_female_Asian_28
2252,005559,male,Asian,43,005559_male_Asian_52
1183,003139,female,Asian,20,003139_female_Asian_20
936,001723,female,Asian,30,001723_female_Asian_35
1950,004481,male,Asian,30,004481_male_Asian_29
1092,003026,female,Asian,20,003026_female_Asian_20
2514,006498,female,Asian,18,006498_female_Asian_18
1925,004451,female,Asian,58,004451_female_Asian_58
1338,003363,female,Asian,18,003363_female_Asian_19
1517,003596,female,Asian,59,003596_female_Asian_59
893,001646,female,Asian,20,001646_female_Asian_22
1368,003398,female,Asian,18,003398_female_Asian_19
935,001722,male,Asian,30,001722_male_Asian_30
2626,006684,male,Asian,18,006684_male_Asian_19
1211,003173,female,Asian,20,003173_female_Asian_20
809,001546,male,Asian,23,001546_male_Asian_26
1702,003891,female,Asian,30,003891_female_Asian_31
2509,006491,female,Asian,18,006491_female_Asian_18
96,000269,male,Asian,57,000269_male_Asian_56
1049,001910,female,Asian,60,001910_female_Asian_60
